130,148600,148620,遠別町本町,えんべつちょうほんちょう
130,148700,148720,天塩町川口,てしおちょうかわぐち
131,121200,121201,留萌市大町,るもいしおおまち
131,121200,121220,留萌市幸町,るもいしさいわいちょう
131,148100,148120,増毛町見晴町,ましけちょうみはらしちょう
131,148100,148121,増毛町岩尾,ましけちょういわお
131,148200,148220,小平町鬼鹿,おびらちょうおにしか
131,148200,148221,小平町達布,おびらちょうたっぷ
135,121400,121401,稚内市恵北,わっかないしけいほく
135,121400,121402,稚内市開運,わっかないしかいうん
135,121400,121420,稚内市中央,わっかないしちゅうおう
135,121400,121421,稚内市宗谷岬,わっかないしそうやみさき
135,121400,121423,稚内市沼川,わっかないしぬまかわ
135,151100,151121,猿払村浅茅野,さるふつむらあさじの
135,151100,151122,猿払村浜鬼志別,さるふつむらはまおにしべつ
135,151600,151620,豊富町西６条,とよとみちょうにしろくじょう
135,152000,152031,幌延町宮園町,ほろのべちょうみやぞのまち
136,151200,151220,浜頓別町クッチャロ,はまとんべつちょうくっちゃろ
136,151300,151320,中頓別町中頓別,なかとんべつちょうなかとんべつ
136,151400,151401,宗谷枝幸町岬町,そうやえさしちょうみさきちょう
136,151400,151403,宗谷枝幸町本町,そうやえさしちょうほんちょう
136,151400,151420,宗谷枝幸町栄町,そうやえさしちょうさかえちょう
136,151400,151421,宗谷枝幸町歌登東町,そうやえさしちょううたのぼりひがしまち
136,151400,151422,宗谷枝幸町風烈布,そうやえさしちょうふうれっぷ
139,151700,151700,礼文町上泊埼,れぶんちょううえどまりさき
139,151700,151720,礼文町香深,れぶんちょうかふか
139,151700,151721,礼文町船泊,れぶんちょうふなどまり
139,151800,151831,利尻町沓形,りしりちょうくつがた
139,151900,151900,利尻富士町鬼脇,りしりふじちょうおにわき
139,151900,151920,利尻富士町鴛泊,りしりふじちょうおしどまり
140,121100,121100,網走市台町,あばしりしだいまち
140,121100,121120,網走市南６条,あばしりしみなみろくじょう
140,154300,154301,美幌町東３条,びほろちょうひがしさんじょう
140,154400,154420,津別町幸町,つべつちょうさいわいまち
140,154500,154500,斜里町本町,しゃりちょうほんまち
140,154500,154521,斜里町ウトロ香川,しゃりちょううとろかがわ
140,154600,154631,清里町羽衣町,きよさとちょうはごろもまち
140,154700,154720,小清水町小清水,こしみずちょうこしみず
140,156400,156432,大空町東藻琴,おおぞらちょうひがしもこと
140,156400,156433,大空町女満別西３条,おおぞらちょうめまんべつにしさんじょう
141,120800,120800,北見市公園町,きたみしこうえんちょう
141,120800,120801,北見市留辺蘂町上町,きたみしるべしべちょうかみまち
141,120800,120803,北見市常呂町東浜,きたみしところちょうひがしはま
141,120800,120820,北見市南仲町,きたみしみなみなかまち
141,120800,120821,北見市常呂町常呂,きたみしところちょうところ
141,120800,120822,北見市留辺蘂町栄町,きたみしるべしべちょうさかえまち
141,120800,120823,北見市留辺蘂町富士見,きたみしるべしべちょうふじみ
141,120800,120831,北見市端野町二区,きたみしたんのちょうにく
141,154900,154931,訓子府町東町,くんねっぷちょうひがしまち
141,155000,155020,置戸町拓殖,おけとちょうたくしょく
141,155200,155221,佐呂間町永代町,さろまちょうえいだいちょう
142,121900,121901,紋別市南が丘町,もんべつしみなみがおかちょう
142,121900,121921,紋別市北浜町,もんべつしきたはまちょう
142,155500,155500,遠軽町丸瀬布金湧山,えんがるちょうまるせっぷきんゆうざん
142,155500,155520,遠軽町学田,えんがるちょうがくでん
142,155500,155521,遠軽町白滝,えんがるちょうしらたき
142,155500,155531,遠軽町生田原,えんがるちょういくたはら
142,155900,155920,湧別町栄町,ゆうべつちょうさかえまち
142,155900,155931,湧別町上湧別,ゆうべつちょうかみゆうべつ
142,156000,156020,滝上町旭町,たきのうえちょうあさひまち
142,156100,156120,興部町興部,おこっぺちょうおこっぺ
142,156200,156220,西興部村西興部,にしおこっぺむらにしおこっぺ
142,156300,156301,雄武町雄武,おうむちょうおうむ
145,123300,123300,胆振伊達市梅本,いぶりだてしうめもと
145,123300,123320,胆振伊達市末永町,いぶりだてしすえながちょう
145,123300,123321,胆振伊達市大滝区本町,いぶりだてしおおたきくほんちょう
145,157100,157120,豊浦町大岸,とようらちょうおおきし
145,157500,157520,壮瞥町滝之町,そうべつちょうたきのまち
145,158400,158432,洞爺湖町栄町,とうやこちょうさかえちょう
145,158400,158433,洞爺湖町洞爺町,とうやこちょうとうやまち
146,120500,120501,室蘭市山手町,むろらんしやまてちょう
146,120500,120520,室蘭市寿町,むろらんしことぶきちょう
146,121300,121301,苫小牧市末広町,とまこまいしすえひろちょう
146,121300,121320,苫小牧市旭町,とまこまいしあさひまち
146,123000,123000,登別市鉱山,のぼりべつしこうざん
146,123000,123020,登別市桜木町,のぼりべつしさくらぎちょう
146,157800,157800,白老町大町,しらおいちょうおおまち
146,157800,157820,白老町緑丘,しらおいちょうみどりがおか
146,158100,158100,厚真町鹿沼,あつまちょうしかぬま
146,158100,158131,厚真町京町,あつまちょうきょうまち
146,158500,158520,安平町早来北進,あびらちょうはやきたほくしん
146,158500,158521,安平町追分柏が丘,あびらちょうおいわけかしわがおか
146,158600,158620,むかわ町松風,むかわちょうまつかぜ
146,158600,158621,むかわ町穂別,むかわちょうほべつ
150,160100,160120,日高地方日高町日高,ひだかちほうひだかちょうひだか
150,160100,160121,日高地方日高町門別,ひだかちほうひだかちょうもんべつ
150,160200,160200,平取町仁世宇,びらとりちょうにせう
150,160200,160220,平取町本町,びらとりちょうほんちょう
150,160200,160221,平取町振内,びらとりちょうふれない
151,160400,160431,新冠町北星町,にいかっぷちょうほくせいちょう
151,161000,161001,新ひだか町静内山手町,しんひだかちょうしずないやまてちょう
151,161000,161002,新ひだか町静内御園,しんひだかちょうしずないみその
151,161000,161020,新ひだか町静内御幸町,しんひだかちょうしずないみゆきちょう
151,161000,161021,新ひだか町三石旭町,しんひだかちょうみついしあさひまち
151,161000,161022,新ひだか町静内農屋,しんひだかちょうしずないのや
152,160700,160701,浦河町野深,うらかわちょうのぶか
152,160700,160702,浦河町潮見,うらかわちょうしおみ
152,160700,160720,浦河町築地,うらかわちょうつきじ
152,160800,160820,様似町栄町,さまにちょうさかえまち
152,160900,160900,えりも町本町,えりもちょうほんちょう
152,160900,160921,えりも町目黒,えりもちょうめぐろ
152,160900,160922,えりも町えりも岬,えりもちょうえりもみさき
155,163300,163320,上士幌町清水谷,かみしほろちょうしみずだに
155,163300,163331,上士幌町上士幌,かみしほろちょうかみしほろ
155,163400,163431,鹿追町東町,しかおいちょうひがしまち
155,163500,163520,新得町２条,しんとくちょうにじょう
155,163500,163521,新得町トムラウシ,しんとくちょうとむらうし
155,164700,164700,足寄町上螺湾,あしょろちょうかみらわん
155,164700,164720,足寄町南１条,あしょろちょうみなみいちじょう
155,164800,164820,陸別町陸別,りくべつちょうりくべつ
156,120700,120700,帯広市東４条,おびひろしひがしよじょう
156,120700,120720,帯広市東６条,おびひろしひがしろくじょう
156,163100,163131,音更町元町,おとふけちょうもとまち
156,163200,163220,士幌町士幌,しほろちょうしほろ
156,163600,163600,十勝清水町南４条,とかちしみずちょうみなみよじょう
156,163700,163732,芽室町東２条,めむろちょうひがしにじょう
156,164300,164300,幕別町忠類明和,まくべつちょうちゅうるいめいわ
156,164300,164333,幕別町忠類錦町,まくべつちょうちゅうるいにしきまち
156,164300,164334,幕別町本町,まくべつちょうもとまち
156,164400,164420,十勝池田町西１条,とかちいけだちょうにしいちじょう
156,164500,164531,豊頃町茂岩本町,とよころちょうもいわほんまち
156,164600,164600,本別町北２丁目,ほんべつちょうきたにちょうめ
156,164600,164620,本別町向陽町,ほんべつちょうこうようちょう
156,164900,164920,浦幌町桜町,うらほろちょうさくらまち
157,163800,163820,中札内村東２条,なかさつないむらひがしにじょう
157,163900,163931,更別村更別,さらべつむらさらべつ
157,164100,164120,十勝大樹町東本通,とかちたいきちょうひがしほんどおり
157,164100,164121,十勝大樹町生花,とかちたいきちょうせいか
157,164200,164200,広尾町並木通,ひろおちょうなみきどおり
157,164200,164201,広尾町白樺通,ひろおちょうしらかばどおり
160,166500,166501,弟子屈町美里,てしかがちょうみさと
160,166500,166520,弟子屈町弟子屈,てしかがちょうてしかが
160,166500,166521,弟子屈町サワンチサップ,てしかがちょうさわんちさっぷ
